,Title,Question,Weaviate Certainty Score,Images,Start Time,Video URL
61,Sample_MX_Video.mp4,Smoking scenes,0.6247531473636627,images/local001-0-09-18.00.jpg,558,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
62,Sample_MX_Video.mp4,Smoking scenes,0.624443531036377,images/local001-0-12-54.00.jpg,774,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
63,Sample_MX_Video.mp4,Smoking scenes,0.6242756843566895,images/local001-0-13-12.00.jpg,792,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
64,Sample_MX_Video.mp4,Smoking scenes,0.6241379678249359,images/local001-0-09-35.00.jpg,575,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
65,Sample_MX_Video.mp4,Smoking scenes,0.6240233182907104,images/local001-0-12-01.00.jpg,721,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
66,Sample_MX_Video.mp4,Smoking scenes,0.6236975491046906,images/local001-0-08-46.00.jpg,526,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
67,Sample_MX_Video.mp4,Smoking scenes,0.6233536601066589,images/local001-0-09-14.00.jpg,554,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
68,Sample_MX_Video.mp4,Smoking scenes,0.6232560575008392,images/local001-0-24-09.00.jpg,1449,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
69,Sample_MX_Video.mp4,Smoking scenes,0.6232406795024872,images/local001-0-34-23.00.jpg,2063,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
70,Sample_MX_Video.mp4,Smoking scenes,0.6231629848480225,images/local001-0-00-32.00.jpg,32,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
71,Sample_MX_Video.mp4,Smoking scenes,0.6231620609760284,images/local001-0-08-41.00.jpg,521,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
72,Sample_MX_Video.mp4,Smoking scenes,0.6230523586273193,images/local001-0-24-12.00.jpg,1452,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
73,Sample_MX_Video.mp4,Smoking scenes,0.623030811548233,images/local001-0-13-28.00.jpg,808,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
74,Sample_MX_Video.mp4,Smoking scenes,0.6226426064968109,images/local001-0-24-11.00.jpg,1451,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
75,Sample_MX_Video.mp4,Smoking scenes,0.6225277781486511,images/local001-0-09-20.00.jpg,560,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
76,Sample_MX_Video.mp4,Smoking scenes,0.6225025355815887,images/local001-0-12-47.00.jpg,767,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
77,Sample_MX_Video.mp4,Smoking scenes,0.6224676966667175,images/local001-0-08-37.00.jpg,517,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
78,Sample_MX_Video.mp4,Smoking scenes,0.622398167848587,images/local001-0-34-33.00.jpg,2073,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
79,Sample_MX_Video.mp4,Smoking scenes,0.6222973465919495,images/local001-0-29-16.00.jpg,1756,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
80,Sample_MX_Video.mp4,Smoking scenes,0.6222887337207794,images/local001-0-33-52.00.jpg,2032,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
81,Sample_MX_Video.mp4,Smoking scenes,0.6222662627696991,images/local001-0-20-43.00.jpg,1243,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
82,Sample_MX_Video.mp4,Smoking scenes,0.622224360704422,images/local001-0-34-54.00.jpg,2094,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
83,Sample_MX_Video.mp4,Smoking scenes,0.6222100555896759,images/local001-0-07-37.00.jpg,457,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
84,Sample_MX_Video.mp4,Smoking scenes,0.6221947371959686,images/local001-0-27-27.00.jpg,1647,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
85,Sample_MX_Video.mp4,Smoking scenes,0.622147262096405,images/local001-0-29-14.00.jpg,1754,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
86,Sample_MX_Video.mp4,Smoking scenes,0.6220524311065674,images/local001-0-12-33.00.jpg,753,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
87,Sample_MX_Video.mp4,Smoking scenes,0.6220288872718811,images/local001-0-08-18.00.jpg,498,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
88,Sample_MX_Video.mp4,Smoking scenes,0.6219182312488556,images/local001-0-32-42.00.jpg,1962,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
89,Sample_MX_Video.mp4,Smoking scenes,0.6218836903572083,images/local001-0-09-55.00.jpg,595,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
90,Sample_MX_Video.mp4,Smoking scenes,0.6218738555908203,images/local001-0-31-58.00.jpg,1918,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
91,Sample_MX_Video.mp4,Smoking scenes,0.6218200623989105,images/local001-0-34-18.00.jpg,2058,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
92,Sample_MX_Video.mp4,Smoking scenes,0.621805340051651,images/local001-0-27-58.00.jpg,1678,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
93,Sample_MX_Video.mp4,Smoking scenes,0.621800422668457,images/local001-0-08-33.00.jpg,513,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
94,Sample_MX_Video.mp4,Smoking scenes,0.6217261552810669,images/local001-0-09-08.00.jpg,548,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
95,Sample_MX_Video.mp4,Smoking scenes,0.6217225790023804,images/local001-0-34-25.00.jpg,2065,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
96,Sample_MX_Video.mp4,Smoking scenes,0.6217085719108582,images/local001-0-34-24.00.jpg,2064,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
97,Sample_MX_Video.mp4,Smoking scenes,0.6216736137866974,images/local001-0-08-34.00.jpg,514,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
98,Sample_MX_Video.mp4,Smoking scenes,0.6216647624969482,images/local001-0-08-40.00.jpg,520,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
99,Sample_MX_Video.mp4,Smoking scenes,0.6216148734092712,images/local001-0-16-38.00.jpg,998,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
100,Sample_MX_Video.mp4,Smoking scenes,0.6215694546699524,images/local001-0-09-00.00.jpg,540,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
101,Sample_MX_Video.mp4,Smoking scenes,0.6213893890380859,images/local001-0-28-20.00.jpg,1700,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
102,Sample_MX_Video.mp4,Smoking scenes,0.6212765276432037,images/local001-0-16-37.00.jpg,997,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
103,Sample_MX_Video.mp4,Smoking scenes,0.6212751269340515,images/local001-0-08-30.00.jpg,510,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
104,Sample_MX_Video.mp4,Smoking scenes,0.6212384402751923,images/local001-0-12-49.00.jpg,769,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
105,Sample_MX_Video.mp4,Smoking scenes,0.6212181150913239,images/local001-0-08-10.00.jpg,490,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
106,Sample_MX_Video.mp4,Smoking scenes,0.621216356754303,images/local001-0-09-05.00.jpg,545,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
107,Sample_MX_Video.mp4,Smoking scenes,0.6211518347263336,images/local001-0-29-54.00.jpg,1794,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
108,Sample_MX_Video.mp4,Smoking scenes,0.6211121678352356,images/local001-0-09-06.00.jpg,546,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
109,Sample_MX_Video.mp4,Smoking scenes,0.6210911273956299,images/local001-0-31-32.00.jpg,1892,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
110,Sample_MX_Video.mp4,Smoking scenes,0.6210688352584839,images/local001-0-30-15.00.jpg,1815,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
111,Sample_MX_Video.mp4,Smoking scenes,0.620985209941864,images/local001-0-33-39.00.jpg,2019,https://dw3htsev2ue75.cloudfront.net/file_library/videos/download/3921737/1704792969_2818107061889017/1704791827614_658733090626124200_video_VOD720p30.mp4
